Wavelength_nm	Absorbance__trans_azobenzene_epsilons_-_Copy	Concentration_M__trans_azobenzene_epsilons_-_Copy	Path_length_cm__trans_azobenzene_epsilons_-_Copy	Epsilon_M-1_cm-1__trans_azobenzene_epsilons_-_Copy	Absorbance__trans_azobenzene_epsilons	Concentration_M__trans_azobenzene_epsilons	Path_length_cm__trans_azobenzene_epsilons	Epsilon_M-1_cm-1__trans_azobenzene_epsilons	Absorbance__trans_azobenzene_epsilons_-_Copy__2	Concentration_M__trans_azobenzene_epsilons_-_Copy__2	Path_length_cm__trans_azobenzene_epsilons_-_Copy__2	Epsilon_M-1_cm-1__trans_azobenzene_epsilons_-_Copy__2	Epsilon_mean_M-1_cm-1	Epsilon_SD_M-1_cm-1	Epsilon_SEM_M-1_cm-1	Epsilon_lower_nonnegative_M-1_cm-1	Epsilon_upper_nonnegative_M-1_cm-1
2.74900000e+02	6.25400000e+03	1.01000000e+00	1	6.19207921e+03	6.25400000e+03	1.00000000e+00	1	6.25400000e+03	6.25400000e+03	9.90000000e-01	1	6.31717172e+03	6.25441698e+03	6.25472971e+01	3.61116988e+01	6.19186968e+03	6.31696427e+03
2.75000000e+02	6.29100000e+03	1.01000000e+00	1	6.22871287e+03	6.29100000e+03	1.00000000e+00	1	6.29100000e+03	6.29100000e+03	9.90000000e-01	1	6.35454545e+03	6.29141944e+03	6.29173402e+01	3.63253433e+01	6.22850210e+03	6.35433678e+03
2.75100000e+02	6.32200000e+03	1.01000000e+00	1	6.25940594e+03	6.32200000e+03	1.00000000e+00	1	6.32200000e+03	6.32200000e+03	9.90000000e-01	1	6.38585859e+03	6.32242151e+03	6.32273764e+01	3.65043428e+01	6.25919413e+03	6.38564889e+03
2.75200000e+02	6.35500000e+03	1.01000000e+00	1	6.29207921e+03	6.35500000e+03	1.00000000e+00	1	6.35500000e+03	6.35500000e+03	9.90000000e-01	1	6.41919192e+03	6.35542371e+03	6.35574149e+01	3.66948906e+01	6.29186629e+03	6.41898112e+03
2.75300000e+02	6.38800000e+03	1.01000000e+00	1	6.32475248e+03	6.38800000e+03	1.00000000e+00	1	6.38800000e+03	6.38800000e+03	9.90000000e-01	1	6.45252525e+03	6.38842591e+03	6.38874534e+01	3.68854384e+01	6.32453846e+03	6.45231336e+03
2.75400000e+02	6.42500000e+03	1.01000000e+00	1	6.36138614e+03	6.42500000e+03	1.00000000e+00	1	6.42500000e+03	6.42500000e+03	9.90000000e-01	1	6.48989899e+03	6.42542838e+03	6.42574966e+01	3.70990829e+01	6.36117088e+03	6.48968587e+03
2.75500000e+02	6.45700000e+03	1.01000000e+00	1	6.39306931e+03	6.45700000e+03	1.00000000e+00	1	6.45700000e+03	6.45700000e+03	9.90000000e-01	1	6.52222222e+03	6.45743051e+03	6.45775339e+01	3.72838566e+01	6.39285298e+03	6.52200804e+03
2.75600000e+02	6.48900000e+03	1.01000000e+00	1	6.42475248e+03	6.48900000e+03	1.00000000e+00	1	6.48900000e+03	6.48900000e+03	9.90000000e-01	1	6.55454545e+03	6.48943264e+03	6.48975712e+01	3.74686302e+01	6.42453507e+03	6.55433021e+03
2.75700000e+02	6.52400000e+03	1.01000000e+00	1	6.45940594e+03	6.52400000e+03	1.00000000e+00	1	6.52400000e+03	6.52400000e+03	9.90000000e-01	1	6.58989899e+03	6.52443498e+03	6.52476121e+01	3.76707264e+01	6.45918736e+03	6.58968259e+03
2.75800000e+02	6.55700000e+03	1.01000000e+00	1	6.49207921e+03	6.55700000e+03	1.00000000e+00	1	6.55700000e+03	6.55700000e+03	9.90000000e-01	1	6.62323232e+03	6.55743718e+03	6.55776506e+01	3.78612742e+01	6.49185953e+03	6.62301483e+03
2.75900000e+02	6.59100000e+03	1.01000000e+00	1	6.52574257e+03	6.59100000e+03	1.00000000e+00	1	6.59100000e+03	6.59100000e+03	9.90000000e-01	1	6.65757576e+03	6.59143944e+03	6.59176903e+01	3.80575962e+01	6.52552175e+03	6.65735713e+03
2.76000000e+02	6.62500000e+03	1.01000000e+00	1	6.55940594e+03	6.62500000e+03	1.00000000e+00	1	6.62500000e+03	6.62500000e+03	9.90000000e-01	1	6.69191919e+03	6.62544171e+03	6.62577299e+01	3.82539182e+01	6.55918398e+03	6.69169944e+03
2.76100000e+02	6.66000000e+03	1.01000000e+00	1	6.59405941e+03	6.66000000e+03	1.00000000e+00	1	6.66000000e+03	6.66000000e+03	9.90000000e-01	1	6.72727273e+03	6.66044404e+03	6.66077708e+01	3.84560144e+01	6.59383627e+03	6.72705182e+03
2.76200000e+02	6.69000000e+03	1.01000000e+00	1	6.62376238e+03	6.69000000e+03	1.00000000e+00	1	6.69000000e+03	6.69000000e+03	9.90000000e-01	1	6.75757576e+03	6.69044604e+03	6.69078058e+01	3.86292397e+01	6.62353824e+03	6.75735385e+03
2.76300000e+02	6.72800000e+03	1.01000000e+00	1	6.66138614e+03	6.72800000e+03	1.00000000e+00	1	6.72800000e+03	6.72800000e+03	9.90000000e-01	1	6.79595960e+03	6.72844858e+03	6.72878501e+01	3.88486584e+01	6.66116073e+03	6.79573643e+03
2.76400000e+02	6.76300000e+03	1.01000000e+00	1	6.69603960e+03	6.76300000e+03	1.00000000e+00	1	6.76300000e+03	6.76300000e+03	9.90000000e-01	1	6.83131313e+03	6.76345091e+03	6.76378909e+01	3.90507545e+01	6.69581302e+03	6.83108880e+03
2.76500000e+02	6.79800000e+03	1.01000000e+00	1	6.73069307e+03	6.79800000e+03	1.00000000e+00	1	6.79800000e+03	6.79800000e+03	9.90000000e-01	1	6.86666667e+03	6.79845325e+03	6.79879318e+01	3.92528507e+01	6.73046531e+03	6.86644118e+03
2.76600000e+02	6.83000000e+03	1.01000000e+00	1	6.76237624e+03	6.83000000e+03	1.00000000e+00	1	6.83000000e+03	6.83000000e+03	9.90000000e-01	1	6.89898990e+03	6.83045538e+03	6.83079691e+01	3.94376244e+01	6.76214741e+03	6.89876335e+03
2.76700000e+02	6.87200000e+03	1.01000000e+00	1	6.80396040e+03	6.87200000e+03	1.00000000e+00	1	6.87200000e+03	6.87200000e+03	9.90000000e-01	1	6.94141414e+03	6.87245818e+03	6.87280181e+01	3.96801398e+01	6.80373016e+03	6.94118620e+03
2.76800000e+02	6.90500000e+03	1.01000000e+00	1	6.83663366e+03	6.90500000e+03	1.00000000e+00	1	6.90500000e+03	6.90500000e+03	9.90000000e-01	1	6.97474747e+03	6.90546038e+03	6.90580566e+01	3.98706876e+01	6.83640232e+03	6.97451844e+03
2.76900000e+02	6.93900000e+03	1.01000000e+00	1	6.87029703e+03	6.93900000e+03	1.00000000e+00	1	6.93900000e+03	6.93900000e+03	9.90000000e-01	1	7.00909091e+03	6.93946265e+03	6.93980963e+01	4.00670096e+01	6.87006455e+03	7.00886074e+03
2.77000000e+02	6.97600000e+03	1.01000000e+00	1	6.90693069e+03	6.97600000e+03	1.00000000e+00	1	6.97600000e+03	6.97600000e+03	9.90000000e-01	1	7.04646465e+03	6.97646511e+03	6.97681395e+01	4.02806541e+01	6.90669697e+03	7.04623325e+03
2.77100000e+02	7.01300000e+03	1.01000000e+00	1	6.94356436e+03	7.01300000e+03	1.00000000e+00	1	7.01300000e+03	7.01300000e+03	9.90000000e-01	1	7.08383838e+03	7.01346758e+03	7.01381826e+01	4.04942986e+01	6.94332940e+03	7.08360576e+03
2.77200000e+02	7.05000000e+03	1.01000000e+00	1	6.98019802e+03	7.05000000e+03	1.00000000e+00	1	7.05000000e+03	7.05000000e+03	9.90000000e-01	1	7.12121212e+03	7.05047005e+03	7.05082258e+01	4.07079432e+01	6.97996182e+03	7.12097827e+03
2.77300000e+02	7.08300000e+03	1.01000000e+00	1	7.01287129e+03	7.08300000e+03	1.00000000e+00	1	7.08300000e+03	7.08300000e+03	9.90000000e-01	1	7.15454545e+03	7.08347225e+03	7.08382643e+01	4.08984910e+01	7.01263398e+03	7.15431051e+03
2.77400000e+02	7.12100000e+03	1.01000000e+00	1	7.05049505e+03	7.12100000e+03	1.00000000e+00	1	7.12100000e+03	7.12100000e+03	9.90000000e-01	1	7.19292929e+03	7.12147478e+03	7.12183087e+01	4.11179097e+01	7.05025647e+03	7.19269309e+03
2.77500000e+02	7.15200000e+03	1.01000000e+00	1	7.08118812e+03	7.15200000e+03	1.00000000e+00	1	7.15200000e+03	7.15200000e+03	9.90000000e-01	1	7.22424242e+03	7.15247685e+03	7.15283448e+01	4.12969091e+01	7.08094850e+03	7.22400519e+03
2.77600000e+02	7.19000000e+03	1.01000000e+00	1	7.11881188e+03	7.19000000e+03	1.00000000e+00	1	7.19000000e+03	7.19000000e+03	9.90000000e-01	1	7.26262626e+03	7.19047938e+03	7.19083892e+01	4.15163278e+01	7.11857099e+03	7.26238777e+03
2.77700000e+02	7.22800000e+03	1.01000000e+00	1	7.15643564e+03	7.22800000e+03	1.00000000e+00	1	7.22800000e+03	7.22800000e+03	9.90000000e-01	1	7.30101010e+03	7.22848191e+03	7.22884335e+01	4.17357465e+01	7.15619348e+03	7.30077035e+03
2.77800000e+02	7.26600000e+03	1.01000000e+00	1	7.19405941e+03	7.26600000e+03	1.00000000e+00	1	7.26600000e+03	7.26600000e+03	9.90000000e-01	1	7.33939394e+03	7.26648445e+03	7.26684778e+01	4.19551652e+01	7.19381597e+03	7.33915293e+03
2.77900000e+02	7.30200000e+03	1.01000000e+00	1	7.22970297e+03	7.30200000e+03	1.00000000e+00	1	7.30200000e+03	7.30200000e+03	9.90000000e-01	1	7.37575758e+03	7.30248685e+03	7.30285198e+01	4.21630356e+01	7.22945833e+03	7.37551537e+03
2.78000000e+02	7.34100000e+03	1.01000000e+00	1	7.26831683e+03	7.34100000e+03	1.00000000e+00	1	7.34100000e+03	7.34100000e+03	9.90000000e-01	1	7.41515152e+03	7.34148945e+03	7.34185653e+01	4.23882285e+01	7.26807088e+03	7.41490801e+03
2.78100000e+02	7.37700000e+03	1.01000000e+00	1	7.30396040e+03	7.37700000e+03	1.00000000e+00	1	7.37700000e+03	7.37700000e+03	9.90000000e-01	1	7.45151515e+03	7.37749185e+03	7.37786074e+01	4.25960988e+01	7.30371324e+03	7.45127046e+03
2.78200000e+02	7.41400000e+03	1.01000000e+00	1	7.34059406e+03	7.41400000e+03	1.00000000e+00	1	7.41400000e+03	7.41400000e+03	9.90000000e-01	1	7.48888889e+03	7.41449432e+03	7.41486505e+01	4.28097433e+01	7.34034567e+03	7.48864297e+03
2.78300000e+02	7.45400000e+03	1.01000000e+00	1	7.38019802e+03	7.45400000e+03	1.00000000e+00	1	7.45400000e+03	7.45400000e+03	9.90000000e-01	1	7.52929293e+03	7.45449698e+03	7.45486972e+01	4.30407104e+01	7.37994829e+03	7.52904568e+03
2.78400000e+02	7.48900000e+03	1.01000000e+00	1	7.41485149e+03	7.48900000e+03	1.00000000e+00	1	7.48900000e+03	7.48900000e+03	9.90000000e-01	1	7.56464646e+03	7.48949932e+03	7.48987380e+01	4.32428066e+01	7.41460058e+03	7.56439805e+03
2.78500000e+02	7.52900000e+03	1.01000000e+00	1	7.45445545e+03	7.52900000e+03	1.00000000e+00	1	7.52900000e+03	7.52900000e+03	9.90000000e-01	1	7.60505051e+03	7.52950198e+03	7.52987847e+01	4.34737736e+01	7.45420320e+03	7.60480077e+03
2.78600000e+02	7.56500000e+03	1.01000000e+00	1	7.49009901e+03	7.56500000e+03	1.00000000e+00	1	7.56500000e+03	7.56500000e+03	9.90000000e-01	1	7.64141414e+03	7.56550438e+03	7.56588267e+01	4.36816440e+01	7.48984556e+03	7.64116321e+03
2.78700000e+02	7.60200000e+03	1.01000000e+00	1	7.52673267e+03	7.60200000e+03	1.00000000e+00	1	7.60200000e+03	7.60200000e+03	9.90000000e-01	1	7.67878788e+03	7.60250685e+03	7.60288699e+01	4.38952885e+01	7.52647798e+03	7.67853572e+03
2.78800000e+02	7.63900000e+03	1.01000000e+00	1	7.56336634e+03	7.63900000e+03	1.00000000e+00	1	7.63900000e+03	7.63900000e+03	9.90000000e-01	1	7.71616162e+03	7.63950932e+03	7.63989130e+01	4.41089330e+01	7.56311040e+03	7.71590823e+03
2.78900000e+02	7.67800000e+03	1.01000000e+00	1	7.60198020e+03	7.67800000e+03	1.00000000e+00	1	7.67800000e+03	7.67800000e+03	9.90000000e-01	1	7.75555556e+03	7.67851192e+03	7.67889586e+01	4.43341259e+01	7.60172296e+03	7.75530088e+03
2.79000000e+02	7.71700000e+03	1.01000000e+00	1	7.64059406e+03	7.71700000e+03	1.00000000e+00	1	7.71700000e+03	7.71700000e+03	9.90000000e-01	1	7.79494949e+03	7.71751452e+03	7.71790041e+01	4.45593188e+01	7.64033551e+03	7.79469352e+03
2.79100000e+02	7.75800000e+03	1.01000000e+00	1	7.68118812e+03	7.75800000e+03	1.00000000e+00	1	7.75800000e+03	7.75800000e+03	9.90000000e-01	1	7.83636364e+03	7.75851725e+03	7.75890519e+01	4.47960600e+01	7.68092820e+03	7.83610630e+03
2.79200000e+02	7.79300000e+03	1.01000000e+00	1	7.71584158e+03	7.79300000e+03	1.00000000e+00	1	7.79300000e+03	7.79300000e+03	9.90000000e-01	1	7.87171717e+03	7.79351959e+03	7.79390927e+01	4.49981562e+01	7.71558049e+03	7.87145868e+03
2.79300000e+02	7.83800000e+03	1.01000000e+00	1	7.76039604e+03	7.83800000e+03	1.00000000e+00	1	7.83800000e+03	7.83800000e+03	9.90000000e-01	1	7.91717172e+03	7.83852259e+03	7.83891452e+01	4.52579941e+01	7.76013344e+03	7.91691173e+03
2.79400000e+02	7.87700000e+03	1.01000000e+00	1	7.79900990e+03	7.87700000e+03	1.00000000e+00	1	7.87700000e+03	7.87700000e+03	9.90000000e-01	1	7.95656566e+03	7.87752519e+03	7.87791907e+01	4.54831870e+01	7.79874600e+03	7.95630438e+03
2.79500000e+02	7.91400000e+03	1.01000000e+00	1	7.83564356e+03	7.91400000e+03	1.00000000e+00	1	7.91400000e+03	7.91400000e+03	9.90000000e-01	1	7.99393939e+03	7.91452765e+03	7.91492339e+01	4.56968315e+01	7.83537842e+03	7.99367689e+03
2.79600000e+02	7.95300000e+03	1.01000000e+00	1	7.87425743e+03	7.95300000e+03	1.00000000e+00	1	7.95300000e+03	7.95300000e+03	9.90000000e-01	1	8.03333333e+03	7.95353025e+03	7.95392794e+01	4.59220244e+01	7.87399097e+03	8.03306953e+03
2.79700000e+02	7.99200000e+03	1.01000000e+00	1	7.91287129e+03	7.99200000e+03	1.00000000e+00	1	7.99200000e+03	7.99200000e+03	9.90000000e-01	1	8.07272727e+03	7.99253285e+03	7.99293249e+01	4.61472173e+01	7.91260353e+03	8.07246218e+03
2.79800000e+02	8.03200000e+03	1.01000000e+00	1	7.95247525e+03	8.03200000e+03	1.00000000e+00	1	8.03200000e+03	8.03200000e+03	9.90000000e-01	1	8.11313131e+03	8.03253552e+03	8.03293716e+01	4.63781843e+01	7.95220615e+03	8.11286489e+03
2.79900000e+02	8.07100000e+03	1.01000000e+00	1	7.99108911e+03	8.07100000e+03	1.00000000e+00	1	8.07100000e+03	8.07100000e+03	9.90000000e-01	1	8.15252525e+03	8.07153812e+03	8.07194171e+01	4.66033772e+01	7.99081870e+03	8.15225754e+03
2.80000000e+02	8.11200000e+03	1.01000000e+00	1	8.03168317e+03	8.11200000e+03	1.00000000e+00	1	8.11200000e+03	8.11200000e+03	9.90000000e-01	1	8.19393939e+03	8.11254085e+03	8.11294649e+01	4.68401184e+01	8.03141139e+03	8.19367032e+03
2.80100000e+02	8.14900000e+03	1.01000000e+00	1	8.06831683e+03	8.14900000e+03	1.00000000e+00	1	8.14900000e+03	8.14900000e+03	9.90000000e-01	1	8.23131313e+03	8.14954332e+03	8.14995081e+01	4.70537629e+01	8.06804381e+03	8.23104283e+03
2.80200000e+02	8.18800000e+03	1.01000000e+00	1	8.10693069e+03	8.18800000e+03	1.00000000e+00	1	8.18800000e+03	8.18800000e+03	9.90000000e-01	1	8.27070707e+03	8.18854592e+03	8.18895536e+01	4.72789558e+01	8.10665637e+03	8.27043547e+03
2.80300000e+02	8.22800000e+03	1.01000000e+00	1	8.14653465e+03	8.22800000e+03	1.00000000e+00	1	8.22800000e+03	8.22800000e+03	9.90000000e-01	1	8.31111111e+03	8.22854859e+03	8.22896003e+01	4.75099229e+01	8.14625899e+03	8.31083819e+03
2.80400000e+02	8.27300000e+03	1.01000000e+00	1	8.19108911e+03	8.27300000e+03	1.00000000e+00	1	8.27300000e+03	8.27300000e+03	9.90000000e-01	1	8.35656566e+03	8.27355159e+03	8.27396528e+01	4.77697608e+01	8.19081194e+03	8.35629124e+03
2.80500000e+02	8.31100000e+03	1.01000000e+00	1	8.22871287e+03	8.31100000e+03	1.00000000e+00	1	8.31100000e+03	8.31100000e+03	9.90000000e-01	1	8.39494949e+03	8.31155412e+03	8.31196971e+01	4.79891795e+01	8.22843442e+03	8.39467382e+03
2.80600000e+02	8.35600000e+03	1.01000000e+00	1	8.27326733e+03	8.35600000e+03	1.00000000e+00	1	8.35600000e+03	8.35600000e+03	9.90000000e-01	1	8.44040404e+03	8.35655712e+03	8.35697496e+01	4.82490174e+01	8.27298737e+03	8.44012687e+03
2.80700000e+02	8.39500000e+03	1.01000000e+00	1	8.31188119e+03	8.39500000e+03	1.00000000e+00	1	8.39500000e+03	8.39500000e+03	9.90000000e-01	1	8.47979798e+03	8.39555972e+03	8.39597951e+01	4.84742103e+01	8.31159993e+03	8.47951952e+03
2.80800000e+02	8.43600000e+03	1.01000000e+00	1	8.35247525e+03	8.43600000e+03	1.00000000e+00	1	8.43600000e+03	8.43600000e+03	9.90000000e-01	1	8.52121212e+03	8.43656246e+03	8.43698430e+01	4.87109516e+01	8.35219261e+03	8.52093230e+03
2.80900000e+02	8.47400000e+03	1.01000000e+00	1	8.39009901e+03	8.47400000e+03	1.00000000e+00	1	8.47400000e+03	8.47400000e+03	9.90000000e-01	1	8.55959596e+03	8.47456499e+03	8.47498873e+01	4.89303703e+01	8.38981510e+03	8.55931488e+03
2.81000000e+02	8.51700000e+03	1.01000000e+00	1	8.43267327e+03	8.51700000e+03	1.00000000e+00	1	8.51700000e+03	8.51700000e+03	9.90000000e-01	1	8.60303030e+03	8.51756786e+03	8.51799375e+01	4.91786598e+01	8.43238792e+03	8.60274779e+03
2.81100000e+02	8.55700000e+03	1.01000000e+00	1	8.47227723e+03	8.55700000e+03	1.00000000e+00	1	8.55700000e+03	8.55700000e+03	9.90000000e-01	1	8.64343434e+03	8.55757052e+03	8.55799842e+01	4.94096269e+01	8.47199054e+03	8.64315051e+03
2.81200000e+02	8.59500000e+03	1.01000000e+00	1	8.50990099e+03	8.59500000e+03	1.00000000e+00	1	8.59500000e+03	8.59500000e+03	9.90000000e-01	1	8.68181818e+03	8.59557306e+03	8.59600285e+01	4.96290456e+01	8.50961303e+03	8.68153309e+03
2.81300000e+02	8.64100000e+03	1.01000000e+00	1	8.55544554e+03	8.64100000e+03	1.00000000e+00	1	8.64100000e+03	8.64100000e+03	9.90000000e-01	1	8.72828283e+03	8.64157612e+03	8.64200822e+01	4.98946577e+01	8.55515604e+03	8.72799621e+03
2.81400000e+02	8.68100000e+03	1.01000000e+00	1	8.59504950e+03	8.68100000e+03	1.00000000e+00	1	8.68100000e+03	8.68100000e+03	9.90000000e-01	1	8.76868687e+03	8.68157879e+03	8.68201288e+01	5.01256248e+01	8.59475866e+03	8.76839892e+03
2.81500000e+02	8.72100000e+03	1.01000000e+00	1	8.63465347e+03	8.72100000e+03	1.00000000e+00	1	8.72100000e+03	8.72100000e+03	9.90000000e-01	1	8.80909091e+03	8.72158146e+03	8.72201755e+01	5.03565918e+01	8.63436128e+03	8.80880163e+03
2.81600000e+02	8.76300000e+03	1.01000000e+00	1	8.67623762e+03	8.76300000e+03	1.00000000e+00	1	8.76300000e+03	8.76300000e+03	9.90000000e-01	1	8.85151515e+03	8.76358426e+03	8.76402245e+01	5.05991072e+01	8.67594403e+03	8.85122448e+03
2.81700000e+02	8.81000000e+03	1.01000000e+00	1	8.72277228e+03	8.81000000e+03	1.00000000e+00	1	8.81000000e+03	8.81000000e+03	9.90000000e-01	1	8.89898990e+03	8.81058739e+03	8.81102793e+01	5.08704935e+01	8.72247711e+03	8.89869767e+03
2.81800000e+02	8.84600000e+03	1.01000000e+00	1	8.75841584e+03	8.84600000e+03	1.00000000e+00	1	8.84600000e+03	8.84600000e+03	9.90000000e-01	1	8.93535354e+03	8.84658979e+03	8.84703214e+01	5.10783638e+01	8.75811947e+03	8.93506011e+03
2.81900000e+02	8.89200000e+03	1.01000000e+00	1	8.80396040e+03	8.89200000e+03	1.00000000e+00	1	8.89200000e+03	8.89200000e+03	9.90000000e-01	1	8.98181818e+03	8.89259286e+03	8.89303750e+01	5.13439760e+01	8.80366248e+03	8.98152323e+03
2.82000000e+02	8.93500000e+03	1.01000000e+00	1	8.84653465e+03	8.93500000e+03	1.00000000e+00	1	8.93500000e+03	8.93500000e+03	9.90000000e-01	1	9.02525253e+03	8.93559573e+03	8.93604252e+01	5.15922655e+01	8.84623530e+03	9.02495615e+03
2.82100000e+02	8.97700000e+03	1.01000000e+00	1	8.88811881e+03	8.97700000e+03	1.00000000e+00	1	8.97700000e+03	8.97700000e+03	9.90000000e-01	1	9.06767677e+03	8.97759853e+03	8.97804742e+01	5.18347809e+01	8.88781805e+03	9.06737900e+03
2.82200000e+02	9.01700000e+03	1.01000000e+00	1	8.92772277e+03	9.01700000e+03	1.00000000e+00	1	9.01700000e+03	9.01700000e+03	9.90000000e-01	1	9.10808081e+03	9.01760119e+03	9.01805209e+01	5.20657480e+01	8.92742067e+03	9.10778171e+03
2.82300000e+02	9.06100000e+03	1.01000000e+00	1	8.97128713e+03	9.06100000e+03	1.00000000e+00	1	9.06100000e+03	9.06100000e+03	9.90000000e-01	1	9.15252525e+03	9.06160413e+03	9.06205722e+01	5.23198118e+01	8.97098355e+03	9.15222470e+03
2.82400000e+02	9.10300000e+03	1.01000000e+00	1	9.01287129e+03	9.10300000e+03	1.00000000e+00	1	9.10300000e+03	9.10300000e+03	9.90000000e-01	1	9.19494949e+03	9.10360693e+03	9.10406212e+01	5.25623272e+01	9.01256631e+03	9.19464755e+03
2.82500000e+02	9.14200000e+03	1.01000000e+00	1	9.05148515e+03	9.14200000e+03	1.00000000e+00	1	9.14200000e+03	9.14200000e+03	9.90000000e-01	1	9.23434343e+03	9.14260953e+03	9.14306667e+01	5.27875200e+01	9.05117886e+03	9.23404019e+03
2.82600000e+02	9.19000000e+03	1.01000000e+00	1	9.09900990e+03	9.19000000e+03	1.00000000e+00	1	9.19000000e+03	9.19000000e+03	9.90000000e-01	1	9.28282828e+03	9.19061273e+03	9.19107227e+01	5.30646805e+01	9.09870201e+03	9.28252345e+03
2.82700000e+02	9.23200000e+03	1.01000000e+00	1	9.14059406e+03	9.23200000e+03	1.00000000e+00	1	9.23200000e+03	9.23200000e+03	9.90000000e-01	1	9.32525253e+03	9.23261553e+03	9.23307717e+01	5.33071959e+01	9.14028476e+03	9.32494630e+03
2.82800000e+02	9.27300000e+03	1.01000000e+00	1	9.18118812e+03	9.27300000e+03	1.00000000e+00	1	9.27300000e+03	9.27300000e+03	9.90000000e-01	1	9.36666667e+03	9.27361826e+03	9.27408196e+01	5.35439371e+01	9.18087744e+03	9.36635908e+03
2.82900000e+02	9.31600000e+03	1.01000000e+00	1	9.22376238e+03	9.31600000e+03	1.00000000e+00	1	9.31600000e+03	9.31600000e+03	9.90000000e-01	1	9.41010101e+03	9.31662113e+03	9.31708697e+01	5.37922267e+01	9.22345026e+03	9.40979200e+03
2.83000000e+02	9.36400000e+03	1.01000000e+00	1	9.27128713e+03	9.36400000e+03	1.00000000e+00	1	9.36400000e+03	9.36400000e+03	9.90000000e-01	1	9.45858586e+03	9.36462433e+03	9.36509257e+01	5.40693872e+01	9.27097340e+03	9.45827525e+03
2.83100000e+02	9.40700000e+03	1.01000000e+00	1	9.31386139e+03	9.40700000e+03	1.00000000e+00	1	9.40700000e+03	9.40700000e+03	9.90000000e-01	1	9.50202020e+03	9.40762720e+03	9.40809759e+01	5.43176768e+01	9.31354622e+03	9.50170817e+03
2.83200000e+02	9.45400000e+03	1.01000000e+00	1	9.36039604e+03	9.45400000e+03	1.00000000e+00	1	9.45400000e+03	9.45400000e+03	9.90000000e-01	1	9.54949495e+03	9.45463033e+03	9.45510308e+01	5.45890631e+01	9.36007930e+03	9.54918136e+03
2.83300000e+02	9.49800000e+03	1.01000000e+00	1	9.40396040e+03	9.49800000e+03	1.00000000e+00	1	9.49800000e+03	9.49800000e+03	9.90000000e-01	1	9.59393939e+03	9.49863326e+03	9.49910821e+01	5.48431268e+01	9.40364218e+03	9.59362435e+03
2.83400000e+02	9.54200000e+03	1.01000000e+00	1	9.44752475e+03	9.54200000e+03	1.00000000e+00	1	9.54200000e+03	9.54200000e+03	9.90000000e-01	1	9.63838384e+03	9.54263620e+03	9.54311334e+01	5.50971906e+01	9.44720506e+03	9.63806733e+03
2.83500000e+02	9.58500000e+03	1.01000000e+00	1	9.49009901e+03	9.58500000e+03	1.00000000e+00	1	9.58500000e+03	9.58500000e+03	9.90000000e-01	1	9.68181818e+03	9.58563906e+03	9.58611836e+01	5.53454802e+01	9.48977788e+03	9.68150025e+03
2.83600000e+02	9.63200000e+03	1.01000000e+00	1	9.53663366e+03	9.63200000e+03	1.00000000e+00	1	9.63200000e+03	9.63200000e+03	9.90000000e-01	1	9.72929293e+03	9.63264220e+03	9.63312384e+01	5.56168664e+01	9.53631096e+03	9.72897344e+03
2.83700000e+02	9.67300000e+03	1.01000000e+00	1	9.57722772e+03	9.67300000e+03	1.00000000e+00	1	9.67300000e+03	9.67300000e+03	9.90000000e-01	1	9.77070707e+03	9.67364493e+03	9.67412863e+01	5.58536077e+01	9.57690364e+03	9.77038622e+03
2.83800000e+02	9.71700000e+03	1.01000000e+00	1	9.62079208e+03	9.71700000e+03	1.00000000e+00	1	9.71700000e+03	9.71700000e+03	9.90000000e-01	1	9.81515152e+03	9.71764786e+03	9.71813376e+01	5.61076714e+01	9.62046653e+03	9.81482920e+03
2.83900000e+02	9.76000000e+03	1.01000000e+00	1	9.66336634e+03	9.76000000e+03	1.00000000e+00	1	9.76000000e+03	9.76000000e+03	9.90000000e-01	1	9.85858586e+03	9.76065073e+03	9.76113878e+01	5.63559610e+01	9.66303934e+03	9.85826212e+03
2.84000000e+02	9.80800000e+03	1.01000000e+00	1	9.71089109e+03	9.80800000e+03	1.00000000e+00	1	9.80800000e+03	9.80800000e+03	9.90000000e-01	1	9.90707071e+03	9.80865393e+03	9.80914438e+01	5.66331215e+01	9.71056249e+03	9.90674538e+03
2.84100000e+02	9.85300000e+03	1.01000000e+00	1	9.75544554e+03	9.85300000e+03	1.00000000e+00	1	9.85300000e+03	9.85300000e+03	9.90000000e-01	1	9.95252525e+03	9.85365693e+03	9.85414963e+01	5.68929594e+01	9.75511544e+03	9.95219843e+03
2.84200000e+02	9.89500000e+03	1.01000000e+00	1	9.79702970e+03	9.89500000e+03	1.00000000e+00	1	9.89500000e+03	9.89500000e+03	9.90000000e-01	1	9.99494949e+03	9.89565973e+03	9.89615453e+01	5.71354748e+01	9.79669819e+03	9.99462128e+03
2.84300000e+02	9.94400000e+03	1.01000000e+00	1	9.84554455e+03	9.94400000e+03	1.00000000e+00	1	9.94400000e+03	9.94400000e+03	9.90000000e-01	1	1.00444444e+04	9.94466300e+03	9.94516025e+01	5.74184095e+01	9.84521140e+03	1.00441146e+04
2.84400000e+02	9.98800000e+03	1.01000000e+00	1	9.88910891e+03	9.98800000e+03	1.00000000e+00	1	9.98800000e+03	9.98800000e+03	9.90000000e-01	1	1.00888889e+04	9.98866593e+03	9.98916538e+01	5.76724732e+01	9.88877428e+03	1.00885576e+04
